"gene"	"gene_cor"	"DICER1_p"	"gene_selected"	"genome_alignment"	"avg_pos"	"chromosome_name"
"PIK3CD"	"0.0815190154468258"	1.68871687638472	"DICER1"	"chr1"	9715384.75	1
"UFSP2"	"0.0815179295944153"	1.68868113405404	"DICER1"	"chr4"	185418978.5	4
"HSBP1L1"	"-0.0815162790014154"	1.68862680323697	"DICER1"	"chr18"	79964757.5	18
"MAGEA4"	"-0.0824854319136361"	1.68842273345369	"DICER1"	"chrX"	151923875.25	24
"CDADC1"	"-0.0815097623783686"	1.68841231107195	"DICER1"	"chr13"	49251117	13
"PFDN1"	"0.0815007127469315"	1.68811446865228	"DICER1"	"chr5"	140302405.5	5
"HIRA"	"0.0820690765555365"	1.68669313726072	"DICER1"	"chr22"	19393256.5	22
"LYSMD2"	"-0.0814554643732415"	1.68662564622223	"DICER1"	"chr15"	51725004.75	15
"PPRC1"	"0.0813658603723581"	1.68367932699034	"DICER1"	"chr10"	102140161.5	10
"VAPB"	"-0.081347883401245"	1.68308852843518	"DICER1"	"chr20"	58396674.5	20
"TNP1"	"-0.0819359572940087"	1.6823491874916	"DICER1"	"chr2"	216859966.75	2
"SAP30"	"0.0819208947802162"	1.68185802244438	"DICER1"	"chr4"	173371297.5	4
"ANXA3"	"0.0812993517299076"	1.68149409560588	"DICER1"	"chr4"	78576935.5	4
"BPIFA2"	"-0.0812970780268717"	1.68141941526681	"DICER1"	"chr20"	33170473.5	20
"LDHAL6A"	"-0.0812525574697157"	1.67995746286407	"DICER1"	"chr11"	18468399	11
"ASIC4"	"-0.0812474816313166"	1.679790824678	"DICER1"	"chr2"	219515010.5	2
"MEIS3"	"-0.0812460337221777"	1.6797432917989	"DICER1"	"chr19"	47417471.75	19
"SWAP70"	"-0.0812401975266647"	1.67955170433506	"DICER1"	"chr11"	9684048.5	11
"ALMS1"	"-0.0812316702659607"	1.67927179581225	"DICER1"	"chr2"	73438921	2
"OR10AG1"	"-0.0812164391193983"	1.6787718897121	"DICER1"	"chr11"	55968297.5	11
"RCSD1"	"0.0812158359247007"	1.67875209361691	"DICER1"	"chr1"	167691721.75	1
"TSPAN14"	"-0.0812112924165679"	1.6786029851399	"DICER1"	"chr10"	80506480.25	10
"ADAMTS8"	"0.0812031667613612"	1.67833633467068	"DICER1"	"chr11"	130422707.25	11
"PRKACG"	"-0.0811880781165731"	1.67784124415639	"DICER1"	"chr9"	69013862.25	9
"AK6"	"0.0811705608990869"	1.67726655919641	"DICER1"	"chr5"	69361207.25	5
"CNOT3"	"-0.0811591599832664"	1.67689258412124	"DICER1"	"chr19"	54144942	19
"MAT2A"	"-0.0811025931554994"	1.67503768844636	"DICER1"	"chr2"	85539322.25	2
"IL27RA"	"-0.0810971759744118"	1.67486010662137	"DICER1"	"chr19"	14035985	19
"EMC4"	"0.0810930350441707"	1.67472436824796	"DICER1"	"chr15"	34225487.75	15
"ENPP6"	"0.0810919145690823"	1.67468764038303	"DICER1"	"chr4"	184144685.75	4
"IGF1R"	"0.0810884873070963"	1.67457530125263	"DICER1"	"chr15"	98755028.75	15
"EIF1AX"	"-0.0820266131980884"	1.67353189617902	"DICER1"	"chrX"	20137888.25	24
"CLDN16"	"0.081023973858546"	1.67246138036554	"DICER1"	"chr3"	190391770	3
"FAAH2"	"-0.0819714100063614"	1.67174476586084	"DICER1"	"chrX"	57315251.75	24
"OR6C75"	"0.0809946089429004"	1.67149962101415	"DICER1"	"chr12"	55365411	12
"SLC30A7"	"0.0809905717755709"	1.6713674175171	"DICER1"	"chr1"	100907021.666667	1
"ERP29"	"-0.0809899746358766"	1.67134786366985	"DICER1"	"chr12"	112013489.25	12
"TAMM41"	"0.0809352554864974"	1.66955652690674	"DICER1"	"chr3"	11846580.5	3
"PDIK1L"	"0.080928166341844"	1.66932452078807	"DICER1"	"chr1"	26116329	1
"LPAR3"	"-0.0809096913317368"	1.6687199661517	"DICER1"	"chr1"	84865849	1
"SET"	"-0.0815068332661041"	1.66838438378326	"DICER1"	"chr9"	128691170.75	9
"LMO2"	"0.0808735032697746"	1.66753610940579	"DICER1"	"chr11"	33865933.25	11
"CCNL1"	"0.0808609417484175"	1.66712527040386	"DICER1"	"chr3"	157154184	3
"DHRSX"	"0.0818212923373854"	1.66688976282641	"DICER1"	"chrX"	2448549	24
"CD79A"	"0.080818244780888"	1.66572919752763	"DICER1"	"chr19"	41879059.25	19
"PDCD1LG2"	"0.0808092182047423"	1.66543412872809	"DICER1"	"chr9"	5535409.25	9
"CRYM"	"-0.0814053727874236"	1.66509115706923	"DICER1"	"chr16"	21277660.25	16
"NECTIN1"	"-0.080774847567735"	1.66431083114284	"DICER1"	"chr11"	119678172.75	11
"BTAF1"	"0.0807514513034208"	1.6635464148245	"DICER1"	"chr10"	91976399.25	10
"HTRA2"	"-0.0807471799132113"	1.66340687654385	"DICER1"	"chr2"	74530314.75	2
"SCYL3"	"0.0807007721624337"	1.66189120190526	"DICER1"	"chr1"	169879777.25	1
"CD180"	"0.0806747227009176"	1.66104073224247	"DICER1"	"chr5"	67190330.75	5
"EMX1"	"-0.0806733333776019"	1.66099537939647	"DICER1"	"chr2"	72917999.25	2
"BMP3"	"-0.0806679424904771"	1.66081940604085	"DICER1"	"chr4"	81031525.5	4
"COPS4"	"-0.0806610255314078"	1.66059363123352	"DICER1"	"chr4"	83046094.25	4
"GDPD2"	"-0.0816189229415313"	1.66035610989473	"DICER1"	"chrX"	70426614	24
"LRPPRC"	"-0.0806507682391858"	1.66025885381275	"DICER1"	"chr2"	43985789.75	2
"SYF2"	"-0.0806311453148969"	1.65961849550074	"DICER1"	"chr1"	25230847	1
"SATL1"	"-0.0815648008019952"	1.65861092137136	"DICER1"	"chrX"	85108558	24
"FHL2"	"-0.0812017984871949"	1.6584933654864	"DICER1"	"chr2"	105378534	2
"CIR1"	"-0.0811775310809999"	1.65770774345481	"DICER1"	"chr2"	174361204	2
"VAPA"	"0.080547862854849"	1.65690210608238	"DICER1"	"chr18"	9928540.25	18
"PRKAG2"	"0.0805381115101196"	1.65658419676242	"DICER1"	"chr7"	151577371	7
"TMEM262"	"-0.0805246288501169"	1.65614469113394	"DICER1"	"chr11"	65088947	11
"MOCS3"	"0.0805218620696146"	1.65605450730535	"DICER1"	"chr20"	50959189.25	20
"TIFAB"	"-0.0805210352116212"	1.65602755616328	"DICER1"	"chr5"	135449848.5	5
"PRMT3"	"0.0811256090407175"	1.65602747120197	"DICER1"	"chr11"	20399326.5	11
"NOX4"	"0.0804650390668024"	1.65420289459439	"DICER1"	"chr11"	89427270	11
"OR5A1"	"-0.080460178928109"	1.65404457228464	"DICER1"	"chr11"	59443329.5	11
"RBFOX2"	"-0.0810426991034136"	1.65334616139332	"DICER1"	"chr22"	35803354.5	22
"BNIP2"	"-0.0804360009141206"	1.65325707025207	"DICER1"	"chr15"	59689278.75	15
"RUNX3"	"0.0804265443050377"	1.65294911032072	"DICER1"	"chr1"	24928709.25	1
"TRIM67"	"0.0804157681041964"	1.65259821225883	"DICER1"	"chr1"	231163330	1
"GIMAP2"	"0.0804037711133638"	1.65220760647437	"DICER1"	"chr7"	150692559.5	7
"UPP2"	"-0.0803967141250716"	1.65197786215491	"DICER1"	"chr2"	158114823	2
"MPV17"	"0.0803919903810438"	1.65182408691416	"DICER1"	"chr2"	27312941.6666667	2
"GLB1L3"	"0.0803796346764783"	1.65142189729482	"DICER1"	"chr11"	134282835	11
"KRT23"	"0.0803749188468022"	1.65126840564679	"DICER1"	"chr17"	40929580.75	17
"IL26"	"-0.0803521707640717"	1.65052809774493	"DICER1"	"chr12"	68225638	12
"SLC4A1"	"-0.0803514675631461"	1.65050521560748	"DICER1"	"chr17"	44260041.5	17
"TTC9"	"0.0803478530834312"	1.65038760305839	"DICER1"	"chr14"	70642312	14
"PRDX2"	"0.0803212217782879"	1.64952116948199	"DICER1"	"chr19"	12800879	19
"MALSU1"	"-0.0803208643864121"	1.64950954350527	"DICER1"	"chr7"	23299479.5	7
"DGAT2"	"0.0802759355368264"	1.64804833344912	"DICER1"	"chr11"	75775877.25	11
"RBMXL1"	"-0.0802749381086059"	1.64801590171355	"DICER1"	"chr1"	88983516	1
"EML5"	"0.0802579976999788"	1.64746512721827	"DICER1"	"chr14"	88752485.75	14
"TMEM89"	"-0.080241240282568"	1.64692039318855	"DICER1"	"chr3"	48621568.25	3
"NOSTRIN"	"-0.0802356883360386"	1.64673993579637	"DICER1"	"chr2"	168834955	2
"MFSD6L"	"-0.0802240513543631"	1.64636172601724	"DICER1"	"chr17"	8798677.75	17
"BICC1"	"-0.0802124811345012"	1.64598572929568	"DICER1"	"chr10"	58582290.5	10
"STK32B"	"0.0801746563206083"	1.64475683960311	"DICER1"	"chr4"	5150891.25	4
"SZT2"	"-0.080171229812797"	1.64464553862029	"DICER1"	"chr1"	43422124.75	1
"NCDN"	"0.080167715660431"	1.64453139466601	"DICER1"	"chr1"	35560201.5	1
"DHRS1"	"-0.0801522172747881"	1.6440280356605	"DICER1"	"chr14"	24297895	14
"SOCS5"	"-0.0801372940431167"	1.6435434297163	"DICER1"	"chr2"	46759024.75	2
"LSMEM1"	"0.0801337924631735"	1.64342973240009	"DICER1"	"chr7"	112485942	7
"CLDN11"	"0.0801335267534917"	1.64342110489089	"DICER1"	"chr3"	170421216.25	3
"POLA2"	"-0.0801182311172226"	1.64292449876017	"DICER1"	"chr11"	65277955.25	11
"TSNARE1"	"0.0800920471142321"	1.64207455301534	"DICER1"	"chr8"	142346749.75	8
"B3GALNT1"	"0.0800895542070003"	1.64199364352103	"DICER1"	"chr3"	161086646.75	3
"MTRF1L"	"-0.0800808668225705"	1.64171170246865	"DICER1"	"chr6"	153002522.75	6
"SMIM14"	"-0.080073737836709"	1.64148035596284	"DICER1"	"chr4"	39580842.75	4
"DUSP21"	"-0.0810047114152279"	1.64060479125172	"DICER1"	"chrX"	44844239	24
"POLR2B"	"-0.080646245752618"	1.64055502272714	"DICER1"	"chr4"	56986649	4
"KIF26B"	"0.0800363934974756"	1.64026874242647	"DICER1"	"chr1"	245419138.75	1
"OR6T1"	"0.080034712227292"	1.64021420524101	"DICER1"	"chr11"	123943475	11
"GLCE"	"0.0800332545581236"	1.64016692198109	"DICER1"	"chr15"	69256002.75	15
"ADH7"	"0.0800182007276541"	1.63967865217802	"DICER1"	"chr4"	99428487.5	4
"CYLC2"	"-0.0799977153951535"	1.63901432926038	"DICER1"	"chr9"	103003964.75	9
"CYS1"	"-0.0799673208105477"	1.63802890623397	"DICER1"	"chr2"	10080146.25	2
"EPHX1"	"0.079950612577924"	1.63748733522386	"DICER1"	"chr1"	225836544.75	1
"TUBD1"	"0.0799372403106931"	1.63705395903017	"DICER1"	"chr17"	59874388.75	17
"ITPK1"	"0.0799258910864442"	1.63668619195606	"DICER1"	"chr14"	92989767.25	14
"TGIF2"	"0.0799158088947122"	1.63635951734933	"DICER1"	"chr20"	36584917.25	20
"CMTR1"	"0.0799103996397324"	1.63618426475727	"DICER1"	"chr6"	37450569	6
"ARFGAP3"	"0.0799080400103905"	1.63610781888867	"DICER1"	"chr22"	42837011.75	22
"LSMEM2"	"-0.0798943394101217"	1.63566399040729	"DICER1"	"chr3"	50284783.5	3
"MRPL33"	"-0.0798755815393961"	1.63505643056923	"DICER1"	"chr2"	27771787.25	2
"PLA1A"	"0.0798738252524947"	1.63499955094719	"DICER1"	"chr3"	119615548.75	3
"TIPRL"	"0.0798427944927717"	1.633994743441	"DICER1"	"chr1"	168180329.5	1
"GAGE10"	"-0.0807778959913089"	1.63334106016425	"DICER1"	"chrX"	49304986	24
"GPR20"	"0.0798218072998697"	1.63331533254759	"DICER1"	"chr8"	141357550.666667	8
"TMEM255B"	"0.0798198879012798"	1.63325320361982	"DICER1"	"chr13"	113791088.25	13
"DHX16"	"-0.0798151547912106"	1.63310000285791	"DICER1"	"chr6"	30669383.5	6
"SMG8"	"0.0798050015498714"	1.63277138823754	"DICER1"	"chr17"	59210718.25	17
"DRD1"	"0.0797845306304667"	1.63210893781893	"DICER1"	"chr5"	175442638	5
"RPSA"	"0.079779198948952"	1.63193642375946	"DICER1"	"chr3"	39409544.5	3
"PSIP1"	"0.0803763076821117"	1.63187430922008	"DICER1"	"chr9"	15496515.75	9
"APCS"	"0.0797665092854103"	1.63152586863932	"DICER1"	"chr1"	159588067.75	1
"IFI16"	"-0.0797659538195858"	1.63150789855582	"DICER1"	"chr1"	159017613.5	1
"ZNF268"	"-0.079763815730904"	1.63143872937274	"DICER1"	"chr12"	133187049.75	12
"GRM2"	"-0.0797609750294473"	1.63134683228059	"DICER1"	"chr3"	51711977.75	3
"YPEL5"	"0.0797419084486151"	1.63073009292556	"DICER1"	"chr2"	30156717	2
"DDI2"	"0.0797408870243133"	1.63069705660859	"DICER1"	"chr1"	15623940.5	1
"PDCD10"	"-0.0797402220110894"	1.63067554801194	"DICER1"	"chr3"	167716289	3
"ITGB3BP"	"0.0803332680844848"	1.6304923712866	"DICER1"	"chr1"	63500170	1
"POM121C"	"-0.0797329049816389"	1.63043890191355	"DICER1"	"chr7"	75428119	7
"ZYG11A"	"0.079731534492659"	1.63039457971245	"DICER1"	"chr1"	52852320.25	1
"NELFB"	"0.0803296857528742"	1.6303773743933	"DICER1"	"chr9"	137256199.25	9
"LCOR"	"-0.0797173413463857"	1.62993560282457	"DICER1"	"chr10"	96968303.375	10
"STK38"	"-0.0802664638706756"	1.62834855024101	"DICER1"	"chr6"	36518169.5	6
"SPRYD7"	"-0.0796422605196817"	1.6275087232871	"DICER1"	"chr13"	49934142.75	13
"TRPV5"	"0.0796371410484714"	1.62734330981969	"DICER1"	"chr7"	142928187.75	7
"LGALS3BP"	"0.0796288813399063"	1.62707645100653	"DICER1"	"chr17"	78974288	17
"ELOF1"	"0.0796284768269405"	1.62706338236232	"DICER1"	"chr19"	11554278.75	19
"STRA6"	"-0.0796048911410748"	1.62630148808675	"DICER1"	"chr15"	74202207.25	15
"VPREB3"	"-0.0795864814177654"	1.62570691859692	"DICER1"	"chr22"	23753434.5	22
"CCDC159"	"0.0795766929358382"	1.62539082936842	"DICER1"	"chr19"	11351423	19
"PRKD1"	"0.0801714530193179"	1.62530198463945	"DICER1"	"chr14"	29643361	14
"DNAJC5B"	"-0.079563010230685"	1.62494903971768	"DICER1"	"chr8"	66057902	8
"SLC10A7"	"0.0795467985259666"	1.62442567123465	"DICER1"	"chr4"	146519342.75	4
"SAMM50"	"-0.0795272804567147"	1.62379567433741	"DICER1"	"chr22"	43972616	22
"GALE"	"0.0795228482885332"	1.62365263155511	"DICER1"	"chr1"	23798299.25	1
"TXNDC15"	"0.079518665172304"	1.62351763241546	"DICER1"	"chr5"	134884622.25	5
"LRRC55"	"-0.0795057912939139"	1.62310219696978	"DICER1"	"chr11"	57182215.25	11
"TBPL1"	"0.0800511949669735"	1.62144995998169	"DICER1"	"chr6"	133982062	6
"IQGAP1"	"-0.0794518485405694"	1.62136206335323	"DICER1"	"chr15"	90456736.75	15
"PAK1"	"-0.0800388431049715"	1.62105457310021	"DICER1"	"chr11"	77386043.25	11
"SRRM4"	"-0.0794347040944996"	1.62080919848213	"DICER1"	"chr12"	119115781.333333	12
"SYNGR1"	"0.0794236912981449"	1.62045411362117	"DICER1"	"chr22"	39350052.75	22
"TGM7"	"-0.0794015235833563"	1.61973947975369	"DICER1"	"chr15"	43291188.5	15
"AIFM3"	"-0.0793915215964278"	1.6194170914679	"DICER1"	"chr22"	20974222.5	22
"SEC11C"	"0.0793900474861209"	1.61936958003955	"DICER1"	"chr18"	59146293.25	18
"NGLY1"	"0.0793776477985667"	1.61896995859682	"DICER1"	"chr3"	25777357.5	3
"MARCH5"	"0.0793716569777082"	1.61877690205525	"DICER1"	"chr10"	92318597.25	10
"FAM210A"	"-0.079369604434351"	1.61871076069878	"DICER1"	"chr18"	13681907	18
"NARS"	"-0.0793612955339143"	1.61844302772787	"DICER1"	"chr18"	57612145.75	18
"ZNF177"	"-0.0793364333019467"	1.61764203878405	"DICER1"	"chr19"	9379717.625	19
"SPRED1"	"-0.0793206291413136"	1.61713297794474	"DICER1"	"chr15"	38305178.25	15
"CASP6"	"-0.0792985895026059"	1.61642320297852	"DICER1"	"chr4"	109699024.75	4
"MTHFR"	"0.0792798314566565"	1.61581923302066	"DICER1"	"chr1"	11799779	1
"EAPP"	"0.0792738747817217"	1.61562746417947	"DICER1"	"chr14"	34538760.25	14
"TIMP1"	"-0.0802070647730959"	1.61513185005358	"DICER1"	"chrX"	47584807.5	24
"IQCE"	"0.0792538086163658"	1.61498153918583	"DICER1"	"chr7"	2580126.25	7
"MAFG"	"0.0792317811943736"	1.61427263087748	"DICER1"	"chr17"	81922995	17
"TCF15"	"-0.0792157378886304"	1.61375640751053	"DICER1"	"chr20"	610106.75	20
"ATP6V1A"	"0.0792096659886672"	1.61356105435915	"DICER1"	"chr3"	113785988	3
"RBM27"	"-0.0792051367243694"	1.61341534062964	"DICER1"	"chr5"	146238040	5
"ADAM2"	"-0.0792014019713123"	1.61329519256803	"DICER1"	"chr8"	39816740	8
"TOB1"	"-0.0791953784784964"	1.61310142454974	"DICER1"	"chr17"	50863678.75	17
"PSORS1C1"	"0.0791865283316681"	1.61281674786578	"DICER1"	"chr6"	31138953	6
"SMIM15"	"0.0791808129749743"	1.61263291923581	"DICER1"	"chr5"	61160123.25	5
"ZFAND2A"	"0.0791705671355113"	1.61230339852578	"DICER1"	"chr7"	1157255.75	7
"VPS37C"	"-0.0791705006743565"	1.61230126115106	"DICER1"	"chr11"	61134441.75	11
"HK1"	"-0.0791636360247151"	1.61208050332118	"DICER1"	"chr10"	69365275	10
"EIF4E1B"	"-0.0791540344164851"	1.61177175402412	"DICER1"	"chr5"	176643478.75	5
"ANKRD7"	"0.0791526172178686"	1.61172618509787	"DICER1"	"chr7"	118227351.25	7
"OR5AS1"	"-0.0791309156466694"	1.61102846848612	"DICER1"	"chr11"	56030606	11
"EFR3A"	"0.0791189470972177"	1.61064373826893	"DICER1"	"chr8"	131957446.75	8
"CFAP97"	"0.0791117646431093"	1.61041287967132	"DICER1"	"chr4"	185190679.666667	4
"EIF3E"	"0.0790987426724264"	1.6099943694878	"DICER1"	"chr8"	108241229.5	8
"IRS4"	"-0.0800429636306647"	1.60991605790318	"DICER1"	"chrX"	108735917.75	24
"CTNNBIP1"	"0.0790668699535648"	1.60897024931293	"DICER1"	"chr1"	9871644.25	1
"PPIL4"	"0.0790501561399117"	1.6084333389085	"DICER1"	"chr6"	149543129.5	6
"GLIPR1L2"	"-0.0790395519736481"	1.60809273985217	"DICER1"	"chr12"	75391281.5	12
"OR52W1"	"0.0790327132042986"	1.6078731021114	"DICER1"	"chr11"	6199406.25	11
"PFKFB1"	"-0.0799713831114221"	1.60764359083625	"DICER1"	"chrX"	54957922.5	24
"ACTR6"	"0.0796120932355262"	1.60742386790616	"DICER1"	"chr12"	100205422	12
"THAP10"	"-0.0790170586584128"	1.60737038854296	"DICER1"	"chr15"	70892098	15
"HJV"	"-0.0790155872927366"	1.60732314270717	"DICER1"	"chr1"	146018557.5	1
"INTS8"	"0.0790013253142952"	1.60686522388221	"DICER1"	"chr8"	94832025.25	8
"LFNG"	"0.0789687713049716"	1.6058202355358	"DICER1"	"chr7"	2525355	7
"NDUFA11"	"-0.0789660424347877"	1.60573265388302	"DICER1"	"chr19"	5900221	19
"ZNF879"	"0.0789627500432163"	1.60562698949288	"DICER1"	"chr5"	179029401.25	5
"C1orf185"	"-0.078940780483931"	1.60492199846687	"DICER1"	"chr1"	51122403.75	1
"TMEM72"	"-0.0789334651879861"	1.60468728907694	"DICER1"	"chr10"	44926289.5	10
"ACADSB"	"-0.07888425821685"	1.60310894287096	"DICER1"	"chr10"	123029650.5	10
"PAPLN"	"0.0788730499611617"	1.60274953942147	"DICER1"	"chr14"	73249881.75	14
"IGIP"	"-0.0788598081766237"	1.60232498092972	"DICER1"	"chr5"	140128541	5
"DUX4"	"-0.0788561201191754"	1.60220674435106	"DICER1"	"chr4"	190174049.75	4
"ASPRV1"	"-0.0788197790111958"	1.60104190715026	"DICER1"	"chr2"	69961426.25	2
"YPEL4"	"-0.0788113437223816"	1.60077159250998	"DICER1"	"chr11"	57646916	11
"ZNF383"	"-0.0788055417582346"	1.60058567783984	"DICER1"	"chr19"	37237465.5	19
"NHP2"	"0.0787886829487913"	1.60004552558845	"DICER1"	"chr5"	178153729.75	5
"HDX"	"-0.0797216756965016"	1.59972872073546	"DICER1"	"chrX"	84468972	24
"ZNF730"	"-0.0787785490023751"	1.59972088028445	"DICER1"	"chr19"	23139400.6	19
"PLPP5"	"-0.0787346485774615"	1.59831489237351	"DICER1"	"chr8"	38268930.75	8
"CARM1"	"0.0793230070085544"	1.59822301070336	"DICER1"	"chr19"	10912084.25	19
"EMC8"	"0.0787016743835631"	1.59725924319946	"DICER1"	"chr16"	85799189.75	16
"ZNF674"	"-0.0796207542342077"	1.59653540836112	"DICER1"	"chrX"	46516749.1428571	24
"BIRC3"	"-0.0786682550501968"	1.59618969944212	"DICER1"	"chr11"	102325008.5	11
"SPRTN"	"-0.0792338170051089"	1.595389666257	"DICER1"	"chr1"	231339144.25	1
"EPHX3"	"-0.0786252153394195"	1.594812795979	"DICER1"	"chr19"	15231796.4	19
"MED18"	"0.0792030414587514"	1.59441258789538	"DICER1"	"chr1"	28334572.75	1
"SERTAD2"	"0.0786026771000407"	1.59409200194952	"DICER1"	"chr2"	64636616.25	2
"IL17REL"	"-0.0785890726913084"	1.59365699914087	"DICER1"	"chr22"	50000361.75	22
"HSPA2"	"0.0785835368182421"	1.59348000586155	"DICER1"	"chr14"	64541305	14
"NARF"	"0.0785584454616804"	1.5926779068103	"DICER1"	"chr17"	82472125.5	17
"DUOX1"	"-0.0785538762845037"	1.59253186501351	"DICER1"	"chr15"	45139902.25	15
"PDK3"	"-0.0794868588300309"	1.59230368082687	"DICER1"	"chrX"	24501072.75	24
"BCDIN3D"	"-0.0785433165462706"	1.59219437624736	"DICER1"	"chr12"	49841946	12
"ZNF714"	"-0.0785153036994513"	1.5912992603516	"DICER1"	"chr19"	21108180.25	19
"STIP1"	"-0.0785075045663483"	1.59105009352565	"DICER1"	"chr11"	64194868	11
"BCO1"	"-0.0790579290446457"	1.58980951967692	"DICER1"	"chr16"	81266333.5	16
"TMEM211"	"-0.0784535706170164"	1.58932754527746	"DICER1"	"chr22"	24937521.5	22
"AAK1"	"-0.0784466493259378"	1.58910655994328	"DICER1"	"chr2"	69537453.5	2
"AGO1"	"0.0784431780740932"	1.5889957344242	"DICER1"	"chr1"	35891799	1
"MPV17L"	"-0.0784311633439079"	1.58861217393483	"DICER1"	"chr16"	15396988	16
"LPAR1"	"0.0784128291025502"	1.58802695748876	"DICER1"	"chr9"	110949353.25	9
"GIPC1"	"-0.0783975735669817"	1.58754009346056	"DICER1"	"chr19"	14480449.75	19
"PDF"	"-0.078393193790064"	1.58740033138615	"DICER1"	"chr16"	69330352.75	16
"PPP1R1A"	"-0.0783691883475349"	1.58663440846264	"DICER1"	"chr12"	54587398	12
"LSAMP"	"0.0783504671567276"	1.58603721439042	"DICER1"	"chr3"	116159350	3
"INO80E"	"-0.0789156777352786"	1.58530367286621	"DICER1"	"chr16"	29998790.5	16
"ZNF212"	"0.0783068823659569"	1.58464732303413	"DICER1"	"chr7"	149252092	7
"PCMTD1"	"-0.0783005359201404"	1.58444498974257	"DICER1"	"chr8"	51899025.25	8
"SEPHS2"	"0.0782967969172996"	1.58432579131612	"DICER1"	"chr16"	30445234.25	16
"EIF4E"	"0.0782771985452781"	1.58370107375474	"DICER1"	"chr4"	98895577	4
"MRPL58"	"-0.0782706071511334"	1.58349099421917	"DICER1"	"chr17"	75014534.25	17
"VCPKMT"	"-0.0782643174799158"	1.58329054413139	"DICER1"	"chr14"	50116414.75	14
"SNRPA1"	"-0.0782561931073849"	1.58303164140554	"DICER1"	"chr15"	101292765.75	15
"MYH2"	"0.0782314236897133"	1.5822424348774	"DICER1"	"chr17"	10538529.5	17
"VPS35"	"0.0782213932484134"	1.5819228995989	"DICER1"	"chr16"	46678372.5	16
"POLD3"	"-0.078218133880881"	1.58181907433504	"DICER1"	"chr11"	74609648.25	11
"SURF4"	"0.0782171057231722"	1.5817863236742	"DICER1"	"chr9"	133367386	9
"ADGRE2"	"-0.0782158980281079"	1.58174785451159	"DICER1"	"chr19"	14770578	19
"DMWD"	"0.0782136180102472"	1.58167522952546	"DICER1"	"chr19"	45791437	19
"RND1"	"-0.0782112737426963"	1.58160055974482	"DICER1"	"chr12"	48864137.5	12
"PRMT9"	"0.0781971063513045"	1.58114933648726	"DICER1"	"chr4"	147670374.5	4
"EME2"	"-0.0781884095994945"	1.58087238184601	"DICER1"	"chr16"	1774074	16
"SPECC1"	"-0.0781878899725322"	1.58085583470044	"DICER1"	"chr17"	20192443.75	17
"BAMBI"	"-0.0781857151427942"	1.58078657975709	"DICER1"	"chr10"	28681423.75	10
"LIPE"	"0.0781811033946161"	1.58063972897837	"DICER1"	"chr19"	42414582.75	19
"MUC6"	"0.078135446340029"	1.57918625059166	"DICER1"	"chr11"	1027236	11
"EBNA1BP2"	"-0.0781272543876524"	1.57892553304236	"DICER1"	"chr1"	43171317.75	1
"ARL13A"	"-0.0790196512362329"	1.57758174339549	"DICER1"	"chrX"	100985875.25	24
"ACOT2"	"-0.0780729554701546"	1.57719795674902	"DICER1"	"chr14"	73569427.3333333	14
"SERPINA9"	"0.0780651895956694"	1.57695095470574	"DICER1"	"chr14"	94468264.5	14
"SRL"	"-0.0780634061967477"	1.5768942345038	"DICER1"	"chr16"	4212273.5	16
"OR2F2"	"0.0780582505655044"	1.57673026770392	"DICER1"	"chr7"	143935479.2	7
"ACTR3B"	"0.0780376950115758"	1.57607661516395	"DICER1"	"chr7"	152803020.666667	7
"MCM10"	"0.0780055507646469"	1.57505472175513	"DICER1"	"chr10"	13172285.25	10
"WWP2"	"0.0779957409342763"	1.57474292475535	"DICER1"	"chr16"	69819913.5	16
"TGM5"	"-0.0779608338640321"	1.573633683899	"DICER1"	"chr15"	43252305.25	15
"RBM4"	"-0.0779509246053813"	1.5733188689048	"DICER1"	"chr11"	66639845.25	11
"PRPS2"	"-0.0788677846389367"	1.57281108571898	"DICER1"	"chrX"	12795403.75	24
"PTGES2"	"-0.0779134129193334"	1.57212741597243	"DICER1"	"chr9"	128127004	9
"ZNF185"	"-0.0788399410467876"	1.57193720544272	"DICER1"	"chrX"	152943582.25	24
"HTR3E"	"0.0779033796054808"	1.57180881252443	"DICER1"	"chr3"	184104483	3
"POLG2"	"0.0779022991732434"	1.57177450580105	"DICER1"	"chr17"	64495871.5	17
"DLX3"	"-0.077900762080994"	1.57172569949934	"DICER1"	"chr17"	49994414.5	17
"SLAMF1"	"-0.0778747739012287"	1.57090062820964	"DICER1"	"chr1"	160642114.5	1
"SERTAD1"	"0.077866665058331"	1.57064323343568	"DICER1"	"chr19"	40423414	19
"SGPL1"	"-0.0778458965399848"	1.56998408531576	"DICER1"	"chr10"	70852231.75	10
"FMR1NB"	"-0.0787749930457796"	1.56989973489541	"DICER1"	"chrX"	147986983	24
"GIPR"	"-0.0778353557474603"	1.56964959612284	"DICER1"	"chr19"	45672258.25	19
"PCP4L1"	"-0.0778346044858934"	1.56962575782587	"DICER1"	"chr1"	161277854	1
"MTRNR2L7"	"-0.0778300681594626"	1.56948181939873	"DICER1"	"chr10"	37602031.25	10
"AP1S3"	"-0.0778217774686488"	1.56921877138138	"DICER1"	"chr2"	223777791	2
"PLCD1"	"-0.077801429645046"	1.5685732666295	"DICER1"	"chr3"	38012449.75	3
"TMEM138"	"-0.0777999176611976"	1.56852530646486	"DICER1"	"chr11"	61365265	11
