"gene"	"gene_cor"	"DROSHA_p"	"gene_selected"	"genome_alignment"	"avg_pos"	"chromosome_name"
"PLAC8"	"-0.0811618203667585"	1.67697984678899	"DROSHA"	"chr4"	83107164	4
"ZNF577"	"-0.0811605830799481"	1.67693926252579	"DROSHA"	"chr19"	51876638.5	19
"BOLA1"	"-0.0811581331591506"	1.67685890409493	"DROSHA"	"chr1"	149900168.75	1
"CLSTN2"	"-0.0811260431278051"	1.67580651647585	"DROSHA"	"chr3"	140450802.5	3
"POLK"	"0.0811249770899893"	1.67577156163472	"DROSHA"	"chr5"	75583145.75	5
"RASGRP2"	"-0.0811189509629116"	1.6755739748711	"DROSHA"	"chr11"	64741077.75	11
"HJV"	"-0.0810988617083987"	1.67491536602919	"DROSHA"	"chr1"	146018557.5	1
"PGRMC2"	"-0.0810965082637645"	1.67483821890494	"DROSHA"	"chr4"	128287737.25	4
"CALR3"	"-0.0810577783819575"	1.67356889024424	"DROSHA"	"chr19"	16493296	19
"FDXR"	"-0.0810359829928669"	1.67285478355148	"DROSHA"	"chr17"	74866075.5	17
"BMP10"	"-0.0810308096382705"	1.67268530566488	"DROSHA"	"chr2"	68867582.5	2
"LEO1"	"0.0816345914249158"	1.67253584155598	"DROSHA"	"chr15"	51964334	15
"FOXL2"	"-0.0810057284794506"	1.67186377520313	"DROSHA"	"chr3"	138946477	3
"MRPL54"	"-0.0809967036676775"	1.67156821819744	"DROSHA"	"chr19"	3763982.75	19
"DUSP3"	"-0.0809859400143867"	1.67121574957204	"DROSHA"	"chr17"	43777834.5	17
"UBE2I"	"-0.081581066461467"	1.67079593445138	"DROSHA"	"chr16"	1314609.75	16
"RAP2B"	"-0.0809592505297883"	1.67034193193567	"DROSHA"	"chr3"	153162771.5	3
"RIPOR2"	"-0.0809563278886458"	1.67024625819892	"DROSHA"	"chr6"	24871912.75	6
"AP1S2"	"0.081918085240101"	1.67001935927598	"DROSHA"	"chrX"	15852450.5	24
"SLC22A1"	"0.0809236218885972"	1.6691758031994	"DROSHA"	"chr6"	160124728.25	6
"DMC1"	"0.0809179730643406"	1.6689909542715	"DROSHA"	"chr22"	38559264.75	22
"FAM71F1"	"-0.0808901687307328"	1.66808125103842	"DROSHA"	"chr7"	128717396.5	7
"PDE4B"	"-0.0808869474762751"	1.66797587403524	"DROSHA"	"chr1"	66338246	1
"DOT1L"	"0.0814729549402149"	1.66728438965525	"DROSHA"	"chr19"	2200864.5	19
"ZFYVE26"	"0.0808598572731239"	1.66708980377922	"DROSHA"	"chr14"	67804837.5	14
"SIRT4"	"-0.081436105642362"	1.66608834540651	"DROSHA"	"chr12"	120303793.75	12
"GON4L"	"0.0808217306613557"	1.66584315414269	"DROSHA"	"chr1"	155810095.75	1
"RPLP2"	"-0.0808203243460842"	1.66579717994084	"DROSHA"	"chr11"	810294.5	11
"SLC8B1"	"-0.0807675965513852"	1.6640739028517	"DROSHA"	"chr12"	113323917.25	12
"RNASE7"	"-0.0807573062225328"	1.66373769357556	"DROSHA"	"chr14"	21043095.75	14
"LTC4S"	"-0.0807553071219352"	1.66367238221326	"DROSHA"	"chr5"	179795673	5
"TEX45"	"-0.0807552129312291"	1.66366930499955	"DROSHA"	"chr19"	7502082	19
"TMPRSS9"	"-0.080746254756773"	1.66337665419915	"DROSHA"	"chr19"	2393212.5	19
"RBBP7"	"-0.0822640112176227"	1.66260586828678	"DROSHA"	"chrX"	16866058.5	24
"STXBP1"	"-0.08072064354152"	1.66254011504532	"DROSHA"	"chr9"	127664018	9
"SIDT2"	"0.0807032904674794"	1.66197343178998	"DROSHA"	"chr11"	117180697	11
"APOH"	"-0.0806982413263089"	1.66180856490531	"DROSHA"	"chr17"	66226200.75	17
"ADAM21"	"-0.0806727600483786"	1.6609766639113	"DROSHA"	"chr14"	70457710.75	14
"DCAF15"	"-0.080668515198978"	1.66083810037369	"DROSHA"	"chr19"	13955351.25	19
"SRGAP1"	"-0.0805910049824553"	1.65830897577706	"DROSHA"	"chr12"	64069409.75	12
"DDX56"	"0.0805615776393506"	1.65734928170874	"DROSHA"	"chr7"	44573224.5	7
"MIOS"	"0.0805604404402575"	1.65731220060567	"DROSHA"	"chr7"	7573029.25	7
"FMO5"	"-0.0805578808715002"	1.65722874125456	"DROSHA"	"chr1"	147216914	1
"FAM111B"	"0.0805414559426323"	1.65669322711823	"DROSHA"	"chr11"	59124758	11
"ERAP2"	"-0.0805376472575384"	1.65656906215566	"DROSHA"	"chr5"	96882362.75	5
"CTSE"	"-0.0805349448282458"	1.65648096449958	"DROSHA"	"chr1"	206019267.5	1
"GBP6"	"-0.0804934087204076"	1.65512720721133	"DROSHA"	"chr1"	89374537.25	1
"RPL35"	"0.0804779329385227"	1.65462295809261	"DROSHA"	"chr9"	124861485.5	9
"GCC2"	"-0.0804773138469356"	1.65460278776867	"DROSHA"	"chr2"	108460254.25	2
"ATP5MF"	"-0.0804712911712293"	1.65440657232764	"DROSHA"	"chr7"	99460162.75	7
"ZNF254"	"-0.0804531145498039"	1.65381445895289	"DROSHA"	"chr19"	24103468.5	19
"MIER2"	"0.0810409867404328"	1.6532908065375	"DROSHA"	"chr19"	322365	19
"YTHDF1"	"0.0804360931163561"	1.65326007301296	"DROSHA"	"chr20"	63203498.5	20
"CDH22"	"0.0804353994994282"	1.65323748397734	"DROSHA"	"chr20"	46246177	20
"DCUN1D2"	"0.0804157382087808"	1.65259723884691	"DROSHA"	"chr13"	113483940	13
"IL31"	"-0.0804157028776385"	1.65259608844497	"DROSHA"	"chr12"	122173629.75	12
"FBXO46"	"0.0804140137967893"	1.65254109148835	"DROSHA"	"chr19"	45713175.5	19
"SIMC1"	"-0.0804034827021908"	1.6521982167679	"DROSHA"	"chr5"	176252688	5
"OR52J3"	"-0.0803948966217218"	1.65191869488542	"DROSHA"	"chr11"	5046754.5	11
"CPZ"	"0.0803931953508222"	1.65186331242875	"DROSHA"	"chr4"	8604068.5	4
"C11orf45"	"-0.0803910471912541"	1.651793383479	"DROSHA"	"chr11"	128903805.333333	11
"PDE5A"	"-0.0803732986690595"	1.65121567347275	"DROSHA"	"chr4"	119591028.5	4
"ADAMTS8"	"0.0803687436626754"	1.65106742551219	"DROSHA"	"chr11"	130422707.25	11
"COQ5"	"-0.080329074979707"	1.64977664493043	"DROSHA"	"chr12"	120527369.5	12
"CD5L"	"-0.0803075919816449"	1.6490778206186	"DROSHA"	"chr1"	157835399	1
"ACTL7A"	"-0.0803060911722511"	1.64902900607718	"DROSHA"	"chr9"	108862721.25	9
"FAM129A"	"-0.0802928426286983"	1.64859812236093	"DROSHA"	"chr1"	184852571.5	1
"IL12B"	"-0.0802582331471446"	1.64747278155312	"DROSHA"	"chr5"	159324787.25	5
"RSF1"	"0.0808391524225397"	1.64677271468965	"DROSHA"	"chr11"	77727434.75	11
"STIM1"	"0.0802120319685638"	1.64597113364754	"DROSHA"	"chr11"	3906121	11
"CA14"	"-0.0802117589158013"	1.64596226082918	"DROSHA"	"chr1"	150262135	1
"OPALIN"	"0.080206076831673"	1.64577762760435	"DROSHA"	"chr10"	96349046.5	10
"DNAJC30"	"-0.0801991684992827"	1.64555316276894	"DROSHA"	"chr7"	73683188.5	7
"PRELID3B"	"-0.080195393244383"	1.64543050406638	"DROSHA"	"chr20"	59038117.5	20
"SMIM20"	"-0.0801770703874645"	1.64483525640823	"DROSHA"	"chr4"	25914379.5	4
"HBS1L"	"0.0801754467282619"	1.64478251442805	"DROSHA"	"chr6"	135039851.25	6
"RGS10"	"0.0801351828537672"	1.64347487831312	"DROSHA"	"chr10"	119524426.5	10
"PDE4D"	"0.0801310393826921"	1.64334034185178	"DROSHA"	"chr5"	58991753	5
"SERP1"	"-0.0800772956098948"	1.64159580910367	"DROSHA"	"chr3"	150546085.5	3
"KATNB1"	"-0.0800719119422339"	1.64142110552469	"DROSHA"	"chr16"	57749693.75	16
"HCFC2"	"-0.0806627179235398"	1.64108548603585	"DROSHA"	"chr12"	104070032.25	12
"NDUFA2"	"-0.0800472154639021"	1.64061980808356	"DROSHA"	"chr5"	140647556	5
"MEOX2"	"0.080041105789756"	1.64042160501632	"DROSHA"	"chr7"	15686046.75	7
"DENND5B"	"-0.0800328931537714"	1.64015519900445	"DROSHA"	"chr12"	31493739.75	12
"NHLRC1"	"-0.0800295358577191"	1.64004629943968	"DROSHA"	"chr6"	18122288.5	6
"TWNK"	"-0.0800006276405311"	1.63910876280415	"DROSHA"	"chr10"	100988895.5	10
"CACNA1A"	"-0.0799874279197158"	1.63868076564762	"DROSHA"	"chr19"	13365121	19
"FBH1"	"0.0799867485323425"	1.63865873822536	"DROSHA"	"chr10"	5904766.25	10
"MS4A6A"	"-0.0799686938193817"	1.63807341414687	"DROSHA"	"chr11"	60181243.5	11
"B3GAT2"	"-0.079959580863035"	1.63777801686645	"DROSHA"	"chr6"	70956131	6
"TYMP"	"0.0799468692159061"	1.63736601237315	"DROSHA"	"chr22"	50528232	22
"OR5D14"	"0.0799439661875851"	1.63727192795337	"DROSHA"	"chr11"	55795755.75	11
"SPATA19"	"0.0799303770979658"	1.63683155440923	"DROSHA"	"chr11"	133844847	11
"CHRDL2"	"-0.0799234984352436"	1.63660866434372	"DROSHA"	"chr11"	74712243.5	11
"XRCC4"	"0.0799134861387653"	1.636284262024	"DROSHA"	"chr5"	83151952	5
"LYSMD4"	"0.0799093341541554"	1.63614974556701	"DROSHA"	"chr15"	99729541.75	15
"GNA14"	"-0.0799070631074503"	1.63607617029269	"DROSHA"	"chr9"	77564759.25	9
"ZNF564"	"-0.0798942918197901"	1.63566244883238	"DROSHA"	"chr19"	12527740.75	19
"RHBDL2"	"0.0798702534692176"	1.63488387719108	"DROSHA"	"chr1"	38918189.75	1
"NDRG3"	"0.0798640355447205"	1.63468251679815	"DROSHA"	"chr20"	36686464.75	20
"FAM98A"	"0.0798541462016465"	1.6343622873423	"DROSHA"	"chr2"	33592034	2
"CCDC121"	"0.079851717828522"	1.63428365835917	"DROSHA"	"chr2"	27627640.25	2
"GNPDA1"	"-0.0798324552728694"	1.63366001785128	"DROSHA"	"chr5"	142007797.25	5
"MSANTD4"	"0.0798043657902527"	1.63275081267059	"DROSHA"	"chr11"	106010591.25	11
"SLC34A1"	"0.0797956947286814"	1.63247019756833	"DROSHA"	"chr5"	177386183.75	5
"MAP4"	"-0.0797815967735904"	1.63201400761826	"DROSHA"	"chr3"	47998812.25	3
"MRPL53"	"-0.0797744394886534"	1.63178243245238	"DROSHA"	"chr2"	74472462	2
"HTR3C"	"-0.0797525282515"	1.63107359316812	"DROSHA"	"chr3"	184055841.25	3
"ISL1"	"0.0797390756421248"	1.63063847120721	"DROSHA"	"chr5"	51386875.25	5
"LRRC49"	"-0.0797364824976261"	1.63055460316274	"DROSHA"	"chr15"	70954115.75	15
"DALRD3"	"-0.0797357578149393"	1.63053116570428	"DROSHA"	"chr3"	49017501.75	3
"H6PD"	"0.0797354827109966"	1.63052226842376	"DROSHA"	"chr1"	9246246	1
"FAHD2B"	"-0.0797198785980504"	1.63001764751749	"DROSHA"	"chr2"	97090597.75	2
"FLRT1"	"-0.0797132670177679"	1.62980385947145	"DROSHA"	"chr11"	64116846.75	11
"SDR16C5"	"0.0797100726908062"	1.62970057469455	"DROSHA"	"chr8"	56316165.25	8
"NLRX1"	"0.0797096951631055"	1.62968836800072	"DROSHA"	"chr11"	119174103.5	11
"RNF144B"	"-0.0796976646645148"	1.62929940702037	"DROSHA"	"chr6"	18423667.25	6
"SELENOM"	"-0.079656551631386"	1.62797052309663	"DROSHA"	"chr22"	31106702.5	22
"LTBP1"	"0.0796517939750043"	1.62781677794732	"DROSHA"	"chr2"	33195950.25	2
"MFRP"	"0.079649566139764"	1.62774478726088	"DROSHA"	"chr11"	119346224.5	11
"FARSA"	"-0.079627777768967"	1.62704079794476	"DROSHA"	"chr19"	12930843.25	19
"MTG1"	"-0.0796249328957453"	1.62694889044459	"DROSHA"	"chr10"	133398054	10
"EFNB3"	"0.0795925641085726"	1.62590335611191	"DROSHA"	"chr17"	7707610.75	17
"CELF3"	"-0.0795799299492242"	1.62549535545088	"DROSHA"	"chr1"	151711889.75	1
"LILRB4"	"-0.079577798546357"	1.62542653015039	"DROSHA"	"chr19"	54664049	19
"VPS4A"	"-0.0795454239747111"	1.62438129997463	"DROSHA"	"chr16"	69317684.25	16
"MCUB"	"0.0795396874639858"	1.62419612885906	"DROSHA"	"chr4"	109660690	4
"STOML1"	"0.0795243462246218"	1.62370097489488	"DROSHA"	"chr15"	73986301.25	15
"TIE1"	"-0.0794768901975327"	1.62216976313315	"DROSHA"	"chr1"	43307605.25	1
"OR10G8"	"0.0794604967981708"	1.62164098358504	"DROSHA"	"chr11"	124029895.5	11
"CCER1"	"-0.0794573333562178"	1.6215389546982	"DROSHA"	"chr12"	90954390	12
"ABCA5"	"-0.0794459489226992"	1.62117180498164	"DROSHA"	"chr17"	69302207.75	17
"ACSM3"	"0.0794367526440517"	1.62087525403227	"DROSHA"	"chr16"	20774497	16
"HAO1"	"0.0794197940054066"	1.62032846281549	"DROSHA"	"chr20"	7925853	20
"GHSR"	"0.0794134804701613"	1.62012492142431	"DROSHA"	"chr3"	172448185	3
"LILRA4"	"-0.079383829002987"	1.61916916242151	"DROSHA"	"chr19"	54338235.75	19
"MMEL1"	"-0.0793827302894398"	1.61913375289992	"DROSHA"	"chr1"	2607183.75	1
"BIRC8"	"-0.0793729525750853"	1.61881865220847	"DROSHA"	"chr19"	53290203.75	19
"C19orf67"	"-0.079369003585436"	1.61869139914136	"DROSHA"	"chr19"	14085497.75	19
"PPP1R17"	"-0.079368872042631"	1.61868716036485	"DROSHA"	"chr7"	31694758.5	7
"LRIG2"	"-0.0793621989008992"	1.61847213533247	"DROSHA"	"chr1"	113094989.25	1
"CXXC1"	"0.079949005802135"	1.61818030839195	"DROSHA"	"chr18"	50286096	18
"NXF5"	"0.0802975896715438"	1.61801271410456	"DROSHA"	"chrX"	101841863.25	24
"DAZL"	"0.0793470721876382"	1.61798476846705	"DROSHA"	"chr3"	16597902.3333333	3
"PITRM1"	"-0.0793323501636294"	1.6175105109237	"DROSHA"	"chr10"	3158921	10
"ARMC3"	"-0.0793207481259826"	1.6171368102073	"DROSHA"	"chr10"	22960801.5	10
"RPL18"	"-0.079304471957812"	1.61661262907161	"DROSHA"	"chr19"	48617058.25	19
"NRBF2"	"-0.0792784441731953"	1.61577456987968	"DROSHA"	"chr10"	63138478.25	10
"CIDEA"	"-0.0792637373078076"	1.61530112517276	"DROSHA"	"chr18"	12261502.5	18
"UBXN11"	"-0.0792455716206948"	1.61471642977318	"DROSHA"	"chr1"	26285142.5	1
"ABCD3"	"-0.0792365851346819"	1.61442722274065	"DROSHA"	"chr1"	94418530	1
"TPM4"	"0.0792273560202147"	1.61413023435818	"DROSHA"	"chr19"	16079298.5	19
"VIPAS39"	"0.0792122800657918"	1.61364515643343	"DROSHA"	"chr14"	77448039.5	14
"RCAN2"	"0.0792041424022152"	1.61338335256685	"DROSHA"	"chr6"	46267446.75	6
"ENPP6"	"0.079202157069331"	1.61331948392308	"DROSHA"	"chr4"	184144685.75	4
"TOP3A"	"-0.0791837616480438"	1.6127277589921	"DROSHA"	"chr17"	18305345.5	17
"DNAJC16"	"0.0791787642920031"	1.61256702799026	"DROSHA"	"chr1"	15540582.25	1
"FZD5"	"-0.0791716505157017"	1.61233823997174	"DROSHA"	"chr2"	207768508.75	2
"INHBE"	"-0.0791689778694181"	1.61225228850036	"DROSHA"	"chr12"	57455986.75	12
"CLDN25"	"0.0791649005299357"	1.61212116695727	"DROSHA"	"chr11"	113779957.75	11
"GP1BA"	"0.0791548064225898"	1.61179657755543	"DROSHA"	"chr17"	4932980.75	17
"RSAD1"	"-0.0791307153917833"	1.61102203089405	"DROSHA"	"chr17"	50480156	17
"SLC12A3"	"-0.0791294951144151"	1.61098280292677	"DROSHA"	"chr16"	56870796.25	16
"POLR1A"	"-0.0797199070645741"	1.61086207435857	"DROSHA"	"chr2"	86090688.5	2
"GPAM"	"0.0791210260673216"	1.61071056366611	"DROSHA"	"chr10"	112169975.75	10
"UBL7"	"0.0791159441955469"	1.6105472169204	"DROSHA"	"chr15"	74454639	15
"HSPA1L"	"-0.0791154745124633"	1.61053212030305	"DROSHA"	"chr6"	31811581.75	6
"FAM169A"	"-0.0790967401092876"	1.60993001439744	"DROSHA"	"chr5"	74827115.75	5
"ANXA4"	"0.0790945646110225"	1.6098601032623	"DROSHA"	"chr2"	69805904	2
"NOS1"	"-0.0790699973735024"	1.60907072374694	"DROSHA"	"chr12"	117290561.25	12
"UBOX5"	"0.0790678980765632"	1.6090032794124	"DROSHA"	"chr20"	3122148	20
"RABL2B"	"0.0790607624191693"	1.60877404198315	"DROSHA"	"chr22"	50775170.8	22
"ATXN2"	"0.0790439378448316"	1.60823360685449	"DROSHA"	"chr12"	111559049.25	12
"KRTAP13-4"	"0.0790410659289206"	1.60814136491836	"DROSHA"	"chr21"	30430348.3333333	21
"PLPPR5"	"-0.0790369782169778"	1.60801007787976	"DROSHA"	"chr1"	98992544.75	1
"ZNF605"	"-0.0790353034660179"	1.60795629063695	"DROSHA"	"chr12"	132926562	12
"NEK10"	"0.0790320038691972"	1.60785032156896	"DROSHA"	"chr3"	27330534.5	3
"PPP2R3A"	"-0.0790313647998317"	1.60782979777343	"DROSHA"	"chr3"	136060809.25	3
"TRAM2"	"-0.079014365346447"	1.60728390630483	"DROSHA"	"chr6"	52529285.5	6
"TGFB1I1"	"-0.079602228283344"	1.60710945626519	"DROSHA"	"chr16"	31474035.3333333	16
"SH3GLB2"	"-0.0789989429015976"	1.60678873654512	"DROSHA"	"chr9"	129014644.75	9
"CNTN5"	"0.0789937273167075"	1.60662129660892	"DROSHA"	"chr11"	100001186.75	11
"MAPRE2"	"0.0789894863773953"	1.60648515291369	"DROSHA"	"chr18"	35071854	18
"SIX2"	"0.078985482451456"	1.6063566231852	"DROSHA"	"chr2"	45008858	2
"YAE1"	"0.0789666125231674"	1.60575095037189	"DROSHA"	"chr7"	39589080.25	7
"CDC14B"	"-0.0789563099844609"	1.60542031549571	"DROSHA"	"chr9"	96619319.5	9
"PSMG1"	"0.0789343904455451"	1.60471697477801	"DROSHA"	"chr21"	39182230.75	21
"TCL1B"	"-0.078919075131476"	1.60422563799171	"DROSHA"	"chr14"	95686532.3333333	14
"MRPL14"	"-0.0789114752378745"	1.60398185070843	"DROSHA"	"chr6"	44114152.5	6
"GSTM3"	"-0.0788959279526224"	1.60348318700835	"DROSHA"	"chr1"	109739381	1
"MIEF2"	"-0.07889389597566"	1.60341801910802	"DROSHA"	"chr17"	18262741.75	17
"PKD1"	"-0.0788815399810248"	1.60302177632962	"DROSHA"	"chr16"	2119196.25	16
"LRRK2"	"-0.0788400184696325"	1.60169058775309	"DROSHA"	"chr12"	40275330.75	12
"HERC3"	"-0.0788385860418619"	1.60164467369416	"DROSHA"	"chr4"	88646795	4
"TBCD"	"-0.078819440025785"	1.60103104368847	"DROSHA"	"chr17"	82819576.75	17
"RSRC2"	"0.0788166557362235"	1.60094181698772	"DROSHA"	"chr12"	122519685	12
"FAM174B"	"0.078788410410585"	1.6000367942789	"DROSHA"	"chr15"	92655535.75	15
"MAP3K19"	"-0.0787816323059722"	1.59981965174136	"DROSHA"	"chr2"	134998419.25	2
"PLEKHA7"	"0.0787686933201463"	1.59940518093313	"DROSHA"	"chr11"	16917990	11
"ADAMTS9"	"-0.0787536870078488"	1.59892455539924	"DROSHA"	"chr3"	64660477.5	3
"ENHO"	"0.0787505483989903"	1.59882404047709	"DROSHA"	"chr9"	34521633.75	9
"IL18RAP"	"-0.0787474775798054"	1.59872569960245	"DROSHA"	"chr2"	102427425.75	2
"FAM3D"	"-0.0787392747005167"	1.59846302287987	"DROSHA"	"chr3"	58651680.75	3
"PRPH2"	"0.0787332188996125"	1.59826911484678	"DROSHA"	"chr6"	42721997	6
"PHACTR3"	"0.0787161697009895"	1.59772325913861	"DROSHA"	"chr20"	59773597.25	20
"ULBP3"	"-0.078689427997819"	1.59686727138214	"DROSHA"	"chr6"	150069040	6
"DLX5"	"0.0792561531167513"	1.59609899266232	"DROSHA"	"chr7"	97024476.75	7
"BOC"	"-0.0786597730692557"	1.59591830137057	"DROSHA"	"chr3"	113267702.25	3
"ZC3H13"	"0.078655994727659"	1.59579741315563	"DROSHA"	"chr13"	46029454.25	13
"PAFAH1B3"	"-0.0786504069195095"	1.59561863937741	"DROSHA"	"chr19"	42301171.25	19
"MOB4"	"0.0786465747612979"	1.59549604085633	"DROSHA"	"chr2"	197536026	2
"EDN1"	"-0.0786300355286537"	1.59496697132262	"DROSHA"	"chr6"	12292372.75	6
"ACTRT1"	"0.0795680477287129"	1.59486896255473	"DROSHA"	"chrX"	128051910.25	24
"CRYGN"	"0.0786262001023552"	1.59484429334013	"DROSHA"	"chr7"	151438112.25	7
"ZC3H18"	"0.0786231878188399"	1.59474794729312	"DROSHA"	"chr16"	88582520.5	16
"USP42"	"0.0786224910888816"	1.59472566322616	"DROSHA"	"chr7"	6147419.25	7
"ZSCAN29"	"-0.0786167755748538"	1.59454286529103	"DROSHA"	"chr15"	43367118.75	15
"CER1"	"0.0785991393368645"	1.59397887577621	"DROSHA"	"chr9"	14722559.5	9
"CLEC2B"	"-0.078588730861252"	1.59364606984393	"DROSHA"	"chr12"	9857551.5	12
"ECD"	"0.0791773699790347"	1.59359778540028	"DROSHA"	"chr10"	73156215	10
"PDAP1"	"0.0785730833085614"	1.5931458124302	"DROSHA"	"chr7"	99404681.75	7
"KAT2A"	"0.0791611387390628"	1.59308271993329	"DROSHA"	"chr17"	42119755.75	17
"DIAPH1"	"0.0785692517674293"	1.5930233287796	"DROSHA"	"chr5"	141574773.25	5
"IL1A"	"-0.0785385382037445"	1.59204167239679	"DROSHA"	"chr2"	112781173.5	2
"TIPRL"	"0.078517287464794"	1.59136264083276	"DROSHA"	"chr1"	168180329.5	1
"ANKRD65"	"0.0784984353915564"	1.59076037594325	"DROSHA"	"chr1"	1420964	1
"HUNK"	"0.0784873197476991"	1.59040531928886	"DROSHA"	"chr21"	31940917.75	21
"BMS1"	"0.0784805105639358"	1.59018783946673	"DROSHA"	"chr10"	42791981.25	10
"GARNL3"	"-0.0784501216312567"	1.58921742296574	"DROSHA"	"chr9"	127334424.75	9
"BNC2"	"0.0783994410909402"	1.58759968946907	"DROSHA"	"chr9"	16546428.25	9
"ZNF248"	"0.0783824161568694"	1.5870564349764	"DROSHA"	"chr10"	37838067.75	10
"PTGIS"	"0.078365355233001"	1.58651212539129	"DROSHA"	"chr20"	49552624	20
"SLC2A13"	"-0.0783521790312784"	1.58609181742686	"DROSHA"	"chr12"	40086250.6666667	12
"NRXN1"	"-0.0783301512914291"	1.58538927847136	"DROSHA"	"chr2"	50191648.5	2
"RAB11FIP5"	"-0.0783242117421333"	1.58519987285489	"DROSHA"	"chr2"	73094894.75	2
"ANKRD13B"	"-0.0783167471610075"	1.58496185172459	"DROSHA"	"chr17"	29604226.6666667	17
"MICAL3"	"0.0783000778723789"	1.58443038705938	"DROSHA"	"chr22"	17906019.3333333	22
"APOBEC3D"	"0.0782964141360517"	1.58431358860383	"DROSHA"	"chr22"	39025256.75	22
"MNAT1"	"0.0788766218545168"	1.58406768747427	"DROSHA"	"chr14"	60765573.5	14
"CORO7"	"-0.0782215886600939"	1.58192912443304	"DROSHA"	"chr16"	4398124.875	16
"DUOX2"	"-0.0782192411708266"	1.58185434603229	"DROSHA"	"chr15"	45109016.5	15
"KANSL2"	"0.0787945804679427"	1.5814729281088	"DROSHA"	"chr12"	48680642	12
"BSN"	"0.078195838737201"	1.5811089668465	"DROSHA"	"chr3"	49645817	3
"CHEK2"	"-0.0781946983677644"	1.58107265000053	"DROSHA"	"chr22"	28707073	22
"RADIL"	"0.0781798392622419"	1.58059947670921	"DROSHA"	"chr7"	4835033	7
"HIP1"	"0.0781588326411378"	1.57993066280646	"DROSHA"	"chr7"	75563594.5	7
"INSR"	"-0.0781242270372287"	1.57882918986036	"DROSHA"	"chr19"	7176873.25	19
"HDAC5"	"-0.0786954747519414"	1.57834130536794	"DROSHA"	"chr17"	44097770.25	17
"ENDOU"	"-0.0780985054292912"	1.57801073735947	"DROSHA"	"chr12"	47719203.75	12
"GNG13"	"0.0780964253714946"	1.5779445599277	"DROSHA"	"chr16"	799027.5	16
"SIN3B"	"0.0786496597838694"	1.5768946562042	"DROSHA"	"chr19"	16852469	19
"LMF2"	"0.0780436512703553"	1.5762660061707	"DROSHA"	"chr22"	50506517.75	22
"IKZF3"	"0.0780310840100071"	1.57586641864002	"DROSHA"	"chr17"	39782064.25	17
"CBR1"	"-0.0780221766782047"	1.57558323255505	"DROSHA"	"chr21"	36070221.25	21
"CETP"	"-0.0780165055352089"	1.57540294616473	"DROSHA"	"chr16"	56966159.5	16
"LRRC40"	"-0.0780127808871358"	1.57528454471839	"DROSHA"	"chr1"	70197338	1
"NKX6-3"	"-0.0780116410545774"	1.57524831189601	"DROSHA"	"chr8"	41647128.75	8
"PLCH2"	"-0.0779995922928969"	1.57486533318876	"DROSHA"	"chr1"	2489650.5	1
"ABHD8"	"-0.0779993551221126"	1.57485779500903	"DROSHA"	"chr19"	17301372.25	19
"KIF1B"	"0.0779888434027722"	1.5745237111412	"DROSHA"	"chr1"	10280194.25	1
"FGB"	"0.0779839035812338"	1.57436672578144	"DROSHA"	"chr4"	154565610.5	4
"ANKRD13D"	"0.0779797719847352"	1.57423543146784	"DROSHA"	"chr11"	67290700	11
"CIAO1"	"-0.0779769024763551"	1.57414424714593	"DROSHA"	"chr2"	96266911.5	2
"HYLS1"	"0.0779662189179685"	1.57380477909699	"DROSHA"	"chr11"	125899571.25	11
"SUZ12"	"0.0785451490507666"	1.5735971175525	"DROSHA"	"chr17"	31939888	17
"ZNF691"	"0.077955365251617"	1.57345994337748	"DROSHA"	"chr1"	42851189.5	1
"ANKRD44"	"-0.0779431331743226"	1.57307135894374	"DROSHA"	"chr2"	197131156.25	2
"C20orf27"	"-0.0779370595201891"	1.57287843100844	"DROSHA"	"chr20"	3757846.25	20
"MBP"	"0.0779257499234859"	1.5725192163308	"DROSHA"	"chr18"	76996771.75	18
"FUCA1"	"-0.0779107076452292"	1.57204150801061	"DROSHA"	"chr1"	23868117	1
"PRMT5"	"-0.0784899809043228"	1.57185783553365	"DROSHA"	"chr14"	22926575.5	14
"KDELR2"	"-0.0778920880857774"	1.57145029390572	"DROSHA"	"chr7"	6481588.25	7
"ZC3H15"	"-0.0778913305660247"	1.57142624325344	"DROSHA"	"chr2"	186492669	2
"LSM1"	"-0.0778688504319197"	1.57071260053552	"DROSHA"	"chr8"	38172005.75	8
"ING4"	"-0.0784400307991717"	1.57028389175454	"DROSHA"	"chr12"	6657718.33333333	12
"CSF1R"	"-0.0778546932909193"	1.57026325839678	"DROSHA"	"chr5"	150078017	5
"GOLGA8M"	"-0.0778479712330636"	1.57004992539682	"DROSHA"	"chr15"	28708729.8571429	15
"ATXN7L3"	"0.0784216044823612"	1.56970347163408	"DROSHA"	"chr17"	44197655.6666667	17
"MGARP"	"0.0778111364648222"	1.56888118464362	"DROSHA"	"chr4"	139278920.5	4
"NUDT16"	"-0.0778102110168021"	1.56885182644328	"DROSHA"	"chr3"	131382142.5	3
"GTF2H4"	"-0.0783888214192074"	1.56867108606282	"DROSHA"	"chr6"	30910232.75	6
"MED24"	"0.0783834988426131"	1.56850350254223	"DROSHA"	"chr17"	40036876.5	17
"C16orf89"	"0.0777985860234157"	1.56848306748876	"DROSHA"	"chr16"	5063167	16
"EIF6"	"-0.0777983113129176"	1.56847435386097	"DROSHA"	"chr20"	35284298.25	20
